accommodates;bathrooms;bedrooms;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;minimum_nights;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed;host_has_profile_pic_f;host_has_profile_pic_t;room_type_Entire home/apt;room_type_Private room;room_type_Shared room;bed_type_Airbed;bed_type_Couch;bed_type_Futon;bed_type_Pull-out Sofa;bed_type_Real Bed;instant_bookable_f;instant_bookable_t;is_business_travel_ready_f;cancellation_policy_flexible;cancellation_policy_moderate;cancellation_policy_strict_14_with_grace_period;cancellation_policy_super_strict_30;cancellation_policy_super_strict_60
1;0;1;5.0;500.0;20;1;7.266512179646988;10.0;1;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;20.0;0.0;20;1;2.0945752323405573;48.16290995857864;2;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
3;1;1;0.0;0.0;15;1;3.353517899956622;53.656168326125716;3;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;75.0;200.0;0;2;7.486985661209445;15.0;30;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;0;1;20.0;0.0;20;1;9.62688173004813;11.0;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;30.0;0.0;10;2;5.51588313170596;55.0;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;60.0;500.0;10;1;5.260047505314777;76.78604007456772;60;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;50.0;400.0;15;1;3.0113707304247352;48.0;2;False;False;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;30.0;100.0;25;1;21.773778566687376;77.15290179860835;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
5;2;3;40.0;0.0;20;4;3.696347294932966;94.32981754479908;5;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;20.0;850.0;18;1;2.4114125610050112;70.10629997064618;1;False;False;False;True;False;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0
4;1;2;35.0;200.0;10;2;1.9319700433174263;70.0;14;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;0.0;0.0;10;1;14.10060886407209;15.0;1;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;29.0;150.0;10;2;4.650047619345698;68.29840904208903;5;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;29.0;150.0;10;2;4.63063341310681;68.29840904208903;4;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;10.0;0.0;8;1;2.8459618782352822;10.0;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
8;2;4;200.0;2400.0;10;4;12.270912279689009;19.0;60;False;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
3;1;1;20.0;89.0;22;1;4.486617916415653;25.0;1;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;30.0;150.0;0;1;8.14600910541426;46.559512377342635;60;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;70.0;0.0;5;2;3.77386775283218;30.0;60;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;30.0;500.0;0;1;1.699962914527993;60.64166753147512;60;False;True;False;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;75.0;1000.0;15;2;7.3244080720632265;70.0;60;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;20.0;0.0;13;1;3.0507590282841752;40.0;2;False;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;25.0;0.0;12;2;14.095599050192734;59.26243408965327;2;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;20.0;0.0;0;1;3.4650244894917837;50.680012196963226;120;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;30.0;0.0;6;2;1.7436778180354326;30.0;90;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;35.0;0.0;28;2;1.8391786889156077;24.0;1;True;False;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;2;1;0.0;0.0;40;1;1.794241983939935;73.1119010514541;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;30.0;0.0;15;1;12.730456711304308;43.0;5;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;0;15.0;0.0;5;1;7.825963568237205;53.55004496660221;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;2;30.0;0.0;10;1;2.433360074669989;60.0;8;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;25.0;0.0;0;1;3.349238983176019;32.0;3;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;35.0;0.0;8;1;5.305419320794731;45.0;4;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;35.0;299.0;20;2;3.7452964078909265;46.0;90;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;20.0;0.0;20;1;4.486114778725031;25.0;1;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;25.0;150.0;12;1;3.478374566143362;10.0;3;True;False;True;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
1;2;1;35.0;100.0;20;1;10.417822909306842;20.0;5;True;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;49.0;200.0;18;2;3.9168068568729137;68.991310534989;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;2;1;60.0;400.0;0;2;3.732510507158358;95.21488281126715;4;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;38.0;0.0;0;1;18.931718422076365;61.81390360274407;5;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;1;38.0;0.0;0;1;18.902045371440874;61.81390360274407;5;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;0;20.0;150.0;5;2;5.738907060615983;45.0;2;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
5;1;1;80.0;750.0;45;4;5.596652084174682;107.67550297154952;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
5;1;2;55.0;100.0;11;2;3.002474463185954;102.082145489299;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
8;1;2;60.0;100.0;16;2;3.083902228753181;100.0;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;2;0.0;100.0;15;2;8.950844336181671;52.0;2;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;1;50.0;800.0;10;2;3.9915438363639733;82.8562359860184;90;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;15.0;100.0;15;1;3.5797977280098587;47.36433443473938;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
6;1;3;45.0;120.0;0;1;2.324782623205318;100.0;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;1;40.0;100.0;20;2;5.1825374812908205;68.12128668362793;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;1;40.0;100.0;20;2;1.0056860998789952;48.0;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
3;1;0;59.0;0.0;9;1;3.886409800910777;70.8549639081237;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
3;1;1;20.0;200.0;10;1;6.278362168758582;15.0;14;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;0.0;0.0;0;1;6.5664511420801075;49.45891332576513;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;0.0;0.0;0;1;4.686694711182853;63.29096726822376;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;30.0;0.0;10;2;3.658020953106715;69.20471395333757;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
6;1;2;31.0;0.0;12;2;4.6313242476079255;68.0;90;False;True;True;False;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;2;50.0;350.0;5;2;3.3266272453399894;57.0;4;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;0.0;0.0;0;1;3.190899058150676;49.10875528482816;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.142130723246445;50.347049164383705;7;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;0;1;3.067142250432097;52.021537844014574;3;False;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
6;2;2;50.0;100.0;11;2;6.846413808494899;68.0;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
8;1;1;40.0;300.0;45;1;3.4187743483252;93.05370393661067;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;0.0;0.0;0;1;3.034053074967253;67.53607385731397;3;False;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;25.0;0.0;18;1;3.559316709058557;57.062510700417015;3;False;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;1;39.0;0.0;18;2;9.086209686990314;20.0;3;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;35.0;100.0;10;1;6.713990884752402;48.0;3;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
6;1;2;50.0;100.0;11;2;5.357665679646855;88.36720607406761;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
6;1;2;50.0;100.0;10;2;2.688759949033239;73.0;3;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;10;1;15.529722041577433;64.8547351390771;1;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;39.0;400.0;30;2;1.4892822346249963;14.0;1;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;30.0;400.0;10;1;4.161683176701488;69.44910835928539;2;True;False;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;60.0;1600.0;20;2;3.390176557184164;84.90555782026662;60;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;10.0;0.0;20;1;3.692641776795187;25.0;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;2;1;15.0;0.0;16;1;4.654896210159891;63.45355047747293;2;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
5;2;1;15.0;0.0;16;1;4.682807038624741;64.60114672714631;2;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;2;1;15.0;0.0;16;1;4.594772915406071;5.0;2;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;33.0;100.0;21;1;2.0845033418046635;60.00542661408318;3;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;40.0;0.0;10;2;6.7974874150629745;63.96432290753216;91;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;40.0;200.0;0;1;1.9672559047012164;50.0;93;True;False;True;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;2;40.0;100.0;5;3;0.8311223394261559;100.0;93;True;False;False;True;True;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;0;64.0;300.0;13;2;4.274120421012399;35.0;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
5;1;2;0.0;150.0;7;2;1.4860865999680322;50.0;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;1;2;30.0;0.0;10;3;2.751850122655934;300.0;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
6;2;2;30.0;0.0;13;2;12.347975026750007;20.0;3;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;29.0;0.0;0;1;1.3059172196201676;48.167030041937686;1;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;2;30.0;100.0;5;2;6.0530937177434225;58.69013453835301;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;2;0;49.0;200.0;25;2;4.074173012013614;104.0537763927487;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;23.0;150.0;12;1;3.085406203968958;60.85838972933255;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;60.0;500.0;25;1;1.892520812935948;100.0;5;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;30.0;0.0;15;2;9.138293528398531;52.0;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;36.0;0.0;0;1;4.650045743993977;68.0;5;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;100.0;400.0;30;1;3.521295601568677;73.37581492093467;14;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;0.0;5;2;4.087743152183876;58.97681240273877;3;True;True;True;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
1;2;1;0.0;0.0;40;1;1.711312748200252;72.89385909341213;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;1;1;30.0;500.0;10;1;4.097961141285788;48.914908275187265;58;False;True;True;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;35.0;0.0;35;1;2.1073916537991852;61.60411039048212;2;True;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;25.0;0.0;0;1;3.3680150936089426;32.0;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
6;1;2;60.0;300.0;20;2;13.13613228060613;28.0;5;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;0.0;0.0;0;1;2.9088984741931463;57.721585080551584;1;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;0;1;0.0;0.0;0;1;2.9805114301132756;43.55666521163403;1;False;True;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;0;1;0.0;0.0;0;1;2.964620887445693;45.01434565541817;1;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;0;1;0.0;0.0;0;1;2.853808204245246;45.01434565541817;1;False;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;0;1;0.0;0.0;25;1;2.942203469112057;52.214739511211626;1;False;True;True;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0
4;0;1;0.0;0.0;24;1;3.041363218437893;67.48180030405136;1;False;True;True;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0
6;0;1;0.0;0.0;20;1;2.9781083381023166;69.8096422003798;1;False;True;False;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0
6;0;1;0.0;0.0;20;1;2.9129483727714174;69.91006966151969;1;False;True;True;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0
8;0;1;0.0;0.0;20;1;2.9132566002160805;68.83834070009954;1;False;True;True;True;False;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;60.0;1000.0;12;1;3.8739501940894994;45.0;93;True;True;True;False;False;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0
4;1;1;37.0;200.0;0;1;8.06735264169668;70.0;3;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;15.0;150.0;12;1;3.869541443862854;36.0;7;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
5;1;1;40.0;500.0;30;2;2.120745362702148;74.0;62;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;35.0;400.0;10;2;3.9212617183475587;75.0;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;30.0;250.0;30;1;4.729108311136413;71.76036002699891;2;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;2;0.0;0.0;12;1;13.366077734531311;68.66059632804755;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;0.0;5;2;3.8888333833916753;58.72773666367158;3;True;True;True;True;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
4;1;1;0.0;0.0;10;2;10.809906258268104;30.0;5;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;50.0;800.0;10;2;0.8241634485401055;102.3415557641046;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;1;65.0;500.0;17;1;4.599441638745229;92.11650894899086;3;False;False;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;30.0;0.0;0;1;3.995949805708983;100.0;5;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
2;1;1;10.0;300.0;15;1;1.0845951157687128;80.0;3;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
8;2;2;60.0;2000.0;20;2;7.311516903551604;115.42772495367548;3;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;1;30.0;200.0;12;2;5.499647769465853;63.0;4;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;32.0;150.0;12;2;5.557486387213326;63.0;62;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;30.0;0.0;10;1;2.98629851537001;68.07769376136069;3;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;20.0;400.0;30;2;2.446820666714625;70.98145309775815;3;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;50.0;175.0;25;1;2.8044707803525197;100.0;2;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0
4;1;3;60.0;400.0;35;1;3.6384133088247967;85.0;2;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;50.0;900.0;10;2;4.016127691449639;85.45734044400656;90;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;2;40.0;1000.0;10;2;4.088234081180916;74.09590780368903;60;True;True;True;False;True;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
5;1;3;50.0;300.0;20;1;3.103994306298051;95.37501322297614;3;False;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;2;69.0;200.0;20;1;3.041811140958851;84.91737052916284;2;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;2;150.0;500.0;30;4;1.6442623281354805;63.0;270;True;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;2;60.0;500.0;0;1;5.205733355291522;71.63607007710073;14;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
1;1;1;0.0;150.0;0;1;6.838472400295951;43.83804458090799;3;False;True;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;30.0;800.0;0;1;7.516598649087483;100.0;30;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;30.0;0.0;0;1;7.438254297261389;100.0;3;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
2;1;1;30.0;800.0;0;1;7.53403647044111;100.0;30;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
4;1;0;40.0;200.0;15;2;1.2565816610828957;75.8656116024177;1;False;False;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;30.0;100.0;15;2;2.7104742429144126;25.0;5;True;False;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;30.0;0.0;15;3;6.389851201707401;20.0;60;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
5;2;2;35.0;150.0;10;2;3.164051577175519;100.0;4;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;12.0;69.0;5;1;3.1626099843867865;51.16959699141714;1;False;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;20.0;0.0;10;2;1.7937146436660893;59.39851393829208;3;False;False;True;True;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
4;1;1;15.0;0.0;10;1;4.101677188596814;250.0;2;False;True;False;False;True;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;0.0;0.0;20;1;4.348740940771058;44.84478666952685;10;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0
5;1;3;50.0;0.0;10;2;1.422608340806935;20.0;85;True;True;False;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;35.0;0.0;10;1;3.6666943696253584;35.0;2;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;1;50.0;800.0;10;2;4.028582180083592;85.88186422961033;90;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;25.0;300.0;10;1;3.362971134400557;20.0;2;True;True;True;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;2;1;15.0;0.0;8;1;5.577489133261369;18.0;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
1;2;1;0.0;0.0;40;1;1.8124294451357164;73.1119010514541;2;True;False;False;True;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;200.0;0;1;6.197419360080869;15.0;4;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;30.0;0.0;15;2;7.267828740210979;56.06615505604656;45;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
3;1;1;15.0;100.0;0;2;3.6157405779011715;60.0;2;True;False;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;0.0;15;1;5.811980383254677;47.5290865077018;2;True;True;True;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;0.0;100.0;0;1;4.1606343853454995;45.0;3;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
3;1;2;90.0;600.0;10;2;7.539022743009262;65.74420194477858;30;False;True;True;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;50.0;0.0;30;1;3.5665130030098333;10.0;60;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0
2;1;1;10.0;0.0;25;1;4.228156584612838;20.0;2;False;False;False;True;False;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0
2;1;1;40.0;700.0;0;1;6.688816761229237;48.68299924942093;90;False;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
6;1;1;35.0;100.0;24;2;3.0828515093817397;74.94242946189203;1;True;True;True;False;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
2;1;1;25.0;200.0;20;1;3.4592243886681584;25.0;2;False;False;True;False;False;0;1;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0
2;1;1;15.0;0.0;18;1;5.817027283164931;20.0;2;False;True;True;False;False;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0
4;1;1;55.0;150.0;20;2;3.328168736584465;100.0;7;True;True;False;False;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
2;1;1;15.0;0.0;10;1;2.5506631954028154;21.0;4;True;False;False;False;False;0;1;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;20.0;100.0;0;1;6.004826609672033;30.0;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
2;1;1;25.0;100.0;5;2;6.0568686898819095;56.17838922865479;2;False;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
7;1;2;49.0;180.0;20;2;3.5506741374065505;75.0;1;True;True;True;True;False;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0
4;1;0;0.0;200.0;10;2;4.7697513961784175;200.0;3;False;False;True;True;False;0;1;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0
